 format: day,hour,forecast,value  location:53_114 Start : 20210201 
 6,0200,+19,341.000000 
 6,0200,+22,346.000000 
 6,0200,+25,326.000000 
 6,0200,+28,319.000000 
 6,0200,+31,322.000000 
 6,0200,+34,335.000000 
 6,0200,+37,332.000000 
 6,0200,+40,332.000000 
 6,0200,+43,338.000000 
 6,0200,+46,337.000000 
 6,0200,+49,335.000000 
 6,0200,+52,321.000000 
 6,0200,+55,318.000000 
 6,0200,+58,320.000000 
 6,0200,+61,321.000000 
 6,0500,+4,217.000000 
 6,0500,+7,250.000000 
 6,0500,+10,276.000000 
 6,0500,+13,330.000000 
 6,0500,+16,341.000000 
 6,0500,+19,346.000000 
 6,0500,+22,326.000000 
 6,0500,+25,319.000000 
 6,0500,+28,322.000000 
 6,0500,+31,335.000000 
 6,0500,+34,332.000000 
 6,0500,+37,332.000000 
 6,0500,+40,338.000000 
 6,0500,+43,337.000000 
 6,0500,+46,335.000000 
 6,0500,+49,321.000000 
 6,0500,+52,318.000000 
 6,0500,+55,320.000000 
 6,0500,+58,321.000000 
 6,0800,+4,228.000000 
 6,0800,+7,268.000000 
 6,0800,+10,309.000000 
 6,0800,+13,347.000000 
 6,0800,+16,346.000000 
 6,0800,+19,334.000000 
 6,0800,+22,318.000000 
 6,0800,+25,326.000000 
 6,0800,+28,335.000000 
 6,0800,+31,332.000000 
 6,0800,+34,330.000000 
 6,0800,+37,337.000000 
 6,0800,+40,336.000000 
 6,0800,+43,334.000000 
 6,0800,+46,327.000000 
 6,0800,+49,323.000000 
 6,0800,+52,323.000000 
 6,0800,+55,321.000000 
 6,1100,+4,268.000000 
 6,1100,+7,309.000000 
 6,1100,+10,347.000000 
 6,1100,+13,346.000000 
 6,1100,+16,334.000000 
 6,1100,+19,318.000000 
 6,1100,+22,326.000000 
 6,1100,+25,335.000000 
 6,1100,+28,332.000000 
 6,1100,+31,330.000000 
 6,1100,+34,337.000000 
 6,1100,+37,336.000000 
 6,1100,+40,334.000000 
 6,1100,+43,327.000000 
 6,1100,+46,323.000000 
 6,1100,+49,323.000000 
 6,1100,+52,321.000000 
 6,1400,+4,309.000000 
 6,1400,+7,347.000000 
 6,1400,+10,346.000000 
 6,1400,+13,334.000000 
 6,1400,+16,318.000000 
 6,1400,+19,326.000000 
 6,1400,+22,335.000000 
 6,1400,+25,332.000000 
 6,1400,+28,330.000000 
 6,1400,+31,337.000000 
 6,1400,+34,336.000000 
 6,1400,+37,334.000000 
 6,1400,+40,327.000000 
 6,1400,+43,323.000000 
 6,1400,+46,323.000000 
 6,1400,+49,321.000000 
 6,1700,+4,347.000000 
 6,1700,+7,346.000000 
 6,1700,+10,334.000000 
 6,1700,+13,318.000000 
 6,1700,+16,326.000000 
 6,1700,+19,335.000000 
 6,1700,+22,332.000000 
 6,1700,+25,330.000000 
 6,1700,+28,337.000000 
 6,1700,+31,336.000000 
 6,1700,+34,334.000000 
 6,1700,+37,327.000000 
 6,1700,+40,323.000000 
 6,1700,+43,323.000000 
 6,1700,+46,321.000000 
 6,2000,+4,346.000000 
 6,2000,+7,330.000000 
 6,2000,+10,316.000000 
 6,2000,+13,313.000000 
 6,2000,+16,330.000000 
 6,2000,+19,328.000000 
 6,2000,+22,331.000000 
 6,2000,+25,335.000000 
 6,2000,+28,337.000000 
 6,2000,+31,335.000000 
 6,2000,+34,324.000000 
 6,2000,+37,317.000000 
 6,2000,+40,320.000000 
 6,2000,+43,336.000000 
 6,2000,+46,344.000000 
 6,2000,+49,167.000000 
 6,2000,+52,196.000000 
 6,2000,+55,263.000000 
 6,2000,+58,264.000000 
 6,2000,+61,227.000000 
 6,2000,+64,203.000000 
 6,2000,+67,196.000000 
 6,2300,+4,330.000000 
 6,2300,+7,316.000000 
 6,2300,+10,313.000000 
 6,2300,+13,330.000000 
 6,2300,+16,328.000000 
 6,2300,+19,331.000000 
 6,2300,+22,335.000000 
 6,2300,+25,337.000000 
 6,2300,+28,335.000000 
 6,2300,+31,324.000000 
 6,2300,+34,317.000000 
 6,2300,+37,320.000000 
 6,2300,+40,336.000000 
 6,2300,+43,344.000000 
 6,2300,+46,167.000000 
 6,2300,+49,196.000000 
 6,2300,+52,263.000000 
 6,2300,+55,264.000000 
 6,2300,+58,227.000000 
 6,2300,+61,203.000000 
 6,2300,+64,196.000000 
 7,0200,+4,316.000000 
 7,0200,+7,313.000000 
 7,0200,+10,330.000000 
 7,0200,+13,328.000000 
 7,0200,+16,331.000000 
 7,0200,+19,335.000000 
 7,0200,+22,337.000000 
 7,0200,+25,335.000000 
 7,0200,+28,324.000000 
 7,0200,+31,317.000000 
 7,0200,+34,320.000000 
 7,0200,+37,336.000000 
 7,0200,+40,344.000000 
 7,0200,+43,167.000000 
 7,0200,+46,196.000000 
 7,0200,+49,263.000000 
 7,0200,+52,264.000000 
 7,0200,+55,227.000000 
 7,0200,+58,203.000000 
 7,0200,+61,196.000000 
 7,0500,+4,313.000000 
 7,0500,+7,330.000000 
 7,0500,+10,328.000000 
 7,0500,+13,331.000000 
 7,0500,+16,335.000000 
 7,0500,+19,337.000000 
 7,0500,+22,335.000000 
 7,0500,+25,324.000000 
 7,0500,+28,317.000000 
 7,0500,+31,320.000000 
 7,0500,+34,336.000000 
 7,0500,+37,344.000000 
 7,0500,+40,167.000000 
 7,0500,+43,196.000000 
 7,0500,+46,263.000000 
