 format: day,hour,forecast,value  location:102_83 Start : 20210401 
 6,0200,+58,12.000000 
 6,0200,+61,10.000000 
 6,0500,+4,17.000000 
 6,0500,+7,13.000000 
 6,0500,+10,13.000000 
 6,0500,+13,12.000000 
 6,0500,+16,10.000000 
 6,0500,+19,16.000000 
 6,0500,+22,20.000000 
 6,0500,+25,20.000000 
 6,0500,+28,16.000000 
 6,0500,+31,13.000000 
 6,0500,+34,12.000000 
 6,0500,+37,10.000000 
 6,0500,+40,9.000000 
 6,0500,+43,15.000000 
 6,0500,+46,18.000000 
 6,0500,+49,19.000000 
 6,0500,+52,15.000000 
 6,0500,+55,12.000000 
 6,0500,+58,10.000000 
 6,0800,+4,13.000000 
 6,0800,+7,13.000000 
 6,0800,+10,12.000000 
 6,0800,+13,10.000000 
 6,0800,+16,15.000000 
 6,0800,+19,19.000000 
 6,0800,+22,19.000000 
 6,0800,+25,16.000000 
 6,0800,+28,13.000000 
 6,0800,+31,12.000000 
 6,0800,+34,10.000000 
 6,0800,+37,9.000000 
 6,0800,+40,14.000000 
 6,0800,+43,18.000000 
 6,0800,+46,17.000000 
 6,0800,+49,14.000000 
 6,0800,+52,11.000000 
 6,0800,+55,10.000000 
 6,1100,+4,13.000000 
 6,1100,+7,12.000000 
 6,1100,+10,10.000000 
 6,1100,+13,15.000000 
 6,1100,+16,19.000000 
 6,1100,+19,19.000000 
 6,1100,+22,16.000000 
 6,1100,+25,13.000000 
 6,1100,+28,12.000000 
 6,1100,+31,10.000000 
 6,1100,+34,9.000000 
 6,1100,+37,14.000000 
 6,1100,+40,18.000000 
 6,1100,+43,17.000000 
 6,1100,+46,14.000000 
 6,1100,+49,11.000000 
 6,1100,+52,10.000000 
 6,1400,+4,12.000000 
 6,1400,+7,10.000000 
 6,1400,+10,15.000000 
 6,1400,+13,19.000000 
 6,1400,+16,19.000000 
 6,1400,+19,16.000000 
 6,1400,+22,13.000000 
 6,1400,+25,12.000000 
 6,1400,+28,10.000000 
 6,1400,+31,9.000000 
 6,1400,+34,14.000000 
 6,1400,+37,18.000000 
 6,1400,+40,17.000000 
 6,1400,+43,14.000000 
 6,1400,+46,11.000000 
 6,1400,+49,10.000000 
 6,1700,+4,10.000000 
 6,1700,+7,15.000000 
 6,1700,+10,19.000000 
 6,1700,+13,19.000000 
 6,1700,+16,16.000000 
 6,1700,+19,13.000000 
 6,1700,+22,12.000000 
 6,1700,+25,10.000000 
 6,1700,+28,9.000000 
 6,1700,+31,14.000000 
 6,1700,+34,18.000000 
 6,1700,+37,17.000000 
 6,1700,+40,14.000000 
 6,1700,+43,11.000000 
 6,1700,+46,10.000000 
 6,2000,+4,16.000000 
 6,2000,+7,19.000000 
 6,2000,+10,20.000000 
 6,2000,+13,16.000000 
 6,2000,+16,14.000000 
 6,2000,+19,12.000000 
 6,2000,+22,11.000000 
 6,2000,+25,9.000000 
 6,2000,+28,15.000000 
 6,2000,+31,18.000000 
 6,2000,+34,17.000000 
 6,2000,+37,14.000000 
 6,2000,+40,11.000000 
 6,2000,+43,10.000000 
 6,2000,+46,8.000000 
 6,2000,+49,8.000000 
 6,2000,+52,13.000000 
 6,2000,+55,15.000000 
 6,2000,+58,13.000000 
 6,2000,+61,12.000000 
 6,2000,+64,10.000000 
 6,2000,+67,8.000000 
 6,2300,+4,19.000000 
 6,2300,+7,20.000000 
 6,2300,+10,16.000000 
 6,2300,+13,14.000000 
 6,2300,+16,12.000000 
 6,2300,+19,11.000000 
 6,2300,+22,9.000000 
 6,2300,+25,15.000000 
 6,2300,+28,18.000000 
 6,2300,+31,17.000000 
 6,2300,+34,14.000000 
 6,2300,+37,11.000000 
 6,2300,+40,10.000000 
 6,2300,+43,8.000000 
 6,2300,+46,8.000000 
 6,2300,+49,13.000000 
 6,2300,+52,15.000000 
 6,2300,+55,13.000000 
 6,2300,+58,12.000000 
 6,2300,+61,10.000000 
 6,2300,+64,8.000000 
 7,0200,+4,20.000000 
 7,0200,+7,16.000000 
 7,0200,+10,14.000000 
 7,0200,+13,12.000000 
 7,0200,+16,11.000000 
 7,0200,+19,9.000000 
 7,0200,+22,15.000000 
 7,0200,+25,18.000000 
 7,0200,+28,17.000000 
 7,0200,+31,14.000000 
 7,0200,+34,11.000000 
 7,0200,+37,10.000000 
 7,0200,+40,8.000000 
 7,0200,+43,8.000000 
 7,0200,+46,13.000000 
 7,0200,+49,15.000000 
 7,0200,+52,13.000000 
 7,0200,+55,12.000000 
 7,0200,+58,10.000000 
 7,0200,+61,8.000000 
 7,0500,+4,16.000000 
 7,0500,+7,14.000000 
 7,0500,+10,12.000000 
 7,0500,+13,11.000000 
 7,0500,+16,9.000000 
 7,0500,+19,15.000000 
 7,0500,+22,18.000000 
 7,0500,+25,17.000000 
 7,0500,+28,14.000000 
 7,0500,+31,11.000000 
 7,0500,+34,10.000000 
 7,0500,+37,8.000000 
 7,0500,+40,8.000000 
 7,0500,+43,13.000000 
 7,0500,+46,15.000000 
